Playlist ID,Genre,Track ID,Track Position,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Date Sourced
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2vueU63UztXMWwW2AEyQbT,36,2 SEATER,2020-06-26T04:00:39Z,52,204755,79,2 SEATER,single,|Justin Rarri,6/23/2020,11,0,4,0.423,0.69,0.676,0,0.14,-6.84,0.198,0.599,159.947,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,6xLzxMB0tecxXAJlPnnP0N,37,I'm the One,2020-06-26T04:00:39Z,53,153293,79,I'm the One,single,|Yungeen Ace,5/29/2020,9,1,4,0.165,0.89,0.53,0,0.106,-9.891,0.362,0.644,127.889,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1KyZ4rUiW2lkqGNLQYKpcC,38,Roses Remix (feat. Future),2020-06-19T04:01:00Z,78,187897,79,Roses Remix (feat. Future),single,|SAINt JHN|Future,5/29/2020,0,1,4,0.256,0.744,0.735,0,0.169,-3.257,0.112,0.54,134.899,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,53bR9JfYaPowu2rhVriD6K,39,I'm Him (feat. Denzel Curry),2020-06-22T23:30:44Z,56,158713,79,Florida Jit,album,|Smokepurpp|Ronny J|Denzel Curry,6/19/2020,2,1,4,0.0298,0.622,0.494,0,0.149,-8.518,0.457,0.166,142.866,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,6aIARN0We3Rf0O2n20J8hp,40,RNB (feat. Megan Thee Stallion),2020-06-19T04:01:00Z,65,211213,79,RNB (feat. Megan Thee Stallion),single,|Young Dolph|Megan Thee Stallion,5/29/2020,0,1,4,0.02,0.655,0.632,0,0.675,-6.985,0.156,0.521,139.831,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,32lECHmQimK363xwXhRUJq,41,Headlocc,2020-06-19T04:01:00Z,70,202276,79,Headlocc,single,|Yella Beezy|Young Thug,4/10/2020,2,1,4,0.0735,0.747,0.589,4.78E-06,0.0887,-8.82,0.177,0.214,172.031,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,7dAwLVcC1YoArMutqWMgmB,42,TWOTEN,2020-06-26T04:00:39Z,42,151500,79,TWOTEN,single,|JAHMED|Mozzy|D Smoke,6/25/2020,10,0,4,0.106,0.751,0.841,1.40E-06,0.294,-4.273,0.272,0.77,77.578,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,22IWDKdWDgx2cAx5RuDgty,43,Jobs,2020-06-20T01:03:09Z,71,121386,79,Jobs,single,|City Girls,6/20/2020,6,1,4,0.556,0.852,0.48,0,0.1,-8.09,0.361,0.371,140.071,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,4Hpib09wXgD84w4uwTPnYD,44,Tap In,2020-06-19T04:01:00Z,72,139413,79,Tap In,single,|Saweetie,6/17/2020,9,0,4,0.222,0.494,0.596,0,0.104,-6.597,0.278,0.122,81.932,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,52XxS5bVvAr1AAtcvADPDi,45,Vacant Heart (feat. Big4Keezy),2020-06-19T04:01:00Z,56,168071,79,Vacant Heart (feat. Big4Keezy),single,|StaySolidRocky|Big4Keezy,6/19/2020,8,1,4,0.0211,0.912,0.897,0,0.0573,-5.76,0.39,0.858,145.014,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,6M8Ufp43IoAcqmT5YsR7ti,46,Costa Rica (feat. The Kid LAROI) - Remix,2020-06-26T04:00:39Z,60,114865,0,Rich Bitch,single,|Bankrol Hayden|The Kid LAROI,5/8/2020,7,1,4,0.302,0.695,0.85,0,0.252,-3.477,0.101,0.305,161.096,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,122HHADjdXGtvpHYnzP2ys,47,Attitude (feat. Young Nudy),2020-06-19T04:01:00Z,53,201466,79,BETTER,album,|Deante' Hitchcock|Young Nudy,5/13/2020,0,1,4,0.127,0.874,0.632,0,0.0907,-5.297,0.296,0.119,142.963,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0VPmIETYsw3JBnyh4iDjVv,48,Apollo,2020-06-19T04:01:00Z,68,208968,79,Apollo,single,|Smoove'L,11/9/2019,9,1,4,0.0462,0.917,0.449,0,0.106,-8.933,0.465,0.507,108.99,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0QBJy6PQVeMArgfUx0ROGg,49,Fortune Cookie,2020-06-19T04:01:00Z,58,185142,79,The Life Of Pi'erre 4 (Deluxe),album,|Pi’erre Bourne,6/19/2020,1,1,4,0.314,0.783,0.72,0,0.158,-3.917,0.286,0.229,95.96,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3gbJ3iNa2CEPcuRb3ukfNa,50,Bouncin,2020-06-19T04:01:00Z,61,226046,79,Bouncin,single,|KYLE,6/19/2020,5,0,4,0.193,0.853,0.83,0,0.296,-4.519,0.2,0.612,131.004,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,64OpsXJO3i5nebXQFPBFp7,51,Like That Bitch,2020-06-19T15:41:47Z,60,203043,79,Like That Bitch,single,|Flo Milli,6/19/2020,1,1,1,0.0665,0.798,0.793,0,0.297,-3.926,0.32,0.494,141.944,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0emLFVIj4L5lq2tzRdNITm,52,Undercover Hoe,2020-06-19T04:01:00Z,50,175163,79,Undercover Hoe,single,|Skrizzy|24hrs,6/5/2020,4,0,4,0.0291,0.838,0.77,0,0.255,-7.38,0.226,0.65,142.119,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5xu3wnPlfdmW7dMiX5XA2P,53,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",2020-06-19T04:01:00Z,65,332301,79,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",single,|Spillage Village|EARTHGANG|JID|Jurdan Bryant|Mereba|Hollywood JB,6/11/2020,2,1,5,0.512,0.686,0.362,0,0.168,-12.042,0.617,0.6,126.7,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5jD42e3xNxTTT8GIjYajMr,54,Pop Shit,2020-06-22T23:30:44Z,56,93261,79,Florida Jit,album,|Smokepurpp|Ronny J,6/19/2020,1,0,4,0.238,0.695,0.642,0,0.359,-6.13,0.195,0.316,128.034,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,01cwgx7vQ5GetIH5Nm7edW,55,WELFARE (feat. Westside Gunn),2020-06-19T04:01:00Z,59,185692,79,DRUG DEALING IS A LOST ART,album,|RMR|Westside Gunn,6/12/2020,10,0,4,0.156,0.815,0.567,0,0.0884,-4.653,0.135,0.732,95.034,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,04WcxfTz7qwm2DZ1F3bTTt,56,Trap or Cap,2020-06-19T04:01:00Z,71,201824,79,Red Flu,album,|Young M.A,5/22/2020,1,1,4,0.0117,0.861,0.567,0.000266,0.0737,-6.276,0.0521,0.89,134.038,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1d2UEAAIZzphYWMdLh6fPP,57,First Mission,2020-06-19T04:01:00Z,59,143306,79,First Mission,single,|Blueface,6/19/2020,11,0,4,0.0581,0.813,0.592,0,0.352,-7.523,0.318,0.609,80.429,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2jZx9wy7JVYYF2Yxe6fUNl,58,Lions & Eagles (feat. Meek Mill),2020-06-19T04:01:00Z,69,150674,79,The Smartest,album,|Tee Grizzley|Meek Mill,6/19/2020,8,0,4,0.015,0.873,0.601,0,0.122,-5.702,0.158,0.639,95.043,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,6RgeSW6ECn5UIj4MDlwrTp,59,Me Vs Me,2020-06-19T04:01:00Z,49,183933,0,Me Vs Me,single,|Moneybagg Yo,5/8/2020,5,1,4,0.277,0.862,0.673,0,0.101,-9.111,0.3,0.801,125.101,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3T3SeUjR8NhTzSE3NSDxkK,60,Move Like a Boss (feat. Young M.A),2020-06-19T04:01:00Z,62,175774,79,Move Like a Boss (feat. Young M.A),single,|Fivio Foreign|Young M.A,6/19/2020,6,1,4,0.52,0.709,0.615,0,0.141,-6.026,0.416,0.628,143.93,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,7ajvbuorZKuzk5A3uQ5Sb8,61,Tongue Out (Treeshin 2),2020-06-26T04:00:39Z,44,136901,79,Tongue Out (Treeshin 2),single,|Rah Swish,6/19/2020,4,0,4,0.00262,0.654,0.506,0,0.273,-12.629,0.195,0.0791,92.126,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3k0LQivRnB690bkznEXI1E,62,Old Streets,2020-06-19T04:01:00Z,72,105600,79,Pregame Rituals,album,|2KBABY,4/10/2020,1,0,4,0.569,0.822,0.56,0,0.11,-5.584,0.439,0.725,140.003,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5ZLrKZgdH1lQn0NMQt1eLR,63,Wet,2020-06-19T04:01:00Z,56,209848,0,Wet,single,|YFN Lucci,2/14/2020,10,0,4,0.0467,0.812,0.628,1.65E-06,0.226,-6.128,0.0327,0.506,121.99,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2dzja72gQodveSpguIQGJl,64,Need Me,2020-06-19T04:01:00Z,80,151640,79,Hood Life Krisis Vol. 1,album,|J.I the Prince of N.Y,10/11/2019,1,1,4,0.105,0.885,0.525,0.000124,0.132,-5.087,0.075,0.058,119.975,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5Ry83hJBcoQpVI9IF7kaL0,65,Black 2,2020-06-19T04:01:00Z,62,158435,79,Black 2,single,|Buddy,6/12/2020,6,1,4,0.185,0.544,0.744,0,0.336,-5.007,0.0889,0.572,73.699,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,4uWm5KlbyNYbLIe2GDPKsh,66,Why You Lying,2020-06-19T04:01:00Z,59,224287,79,Why You Lying,single,|9lokknine,5/29/2020,8,0,4,0.00163,0.621,0.79,0,0.103,-2.713,0.347,0.559,192.009,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5EEVGQgVhC8yPQLwc83hP4,67,Black Excellence,2020-06-19T04:01:00Z,47,149052,79,Black Excellence,single,|Kamaiyah,6/19/2020,5,0,4,0.475,0.84,0.455,0,0.0971,-7.214,0.302,0.838,142.055,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,60eZwR3BMCP2yVkUBsD69O,68,6locc 6a6y (feat. NLE Choppa) - Remix,2020-06-19T04:01:00Z,67,176583,79,6locc 6a6y (feat. NLE Choppa) [Remix],single,|Lil Loaded|NLE Choppa,6/19/2020,1,1,3,0.374,0.58,0.485,0,0.122,-8.295,0.12,0.473,160.035,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5ykI8wLQhW5OM9JxEpWLyV,69,R8,2020-06-19T04:01:00Z,52,120120,79,R8,single,|Jay Gwuapo|KJ Balla,6/15/2020,1,1,4,0.0656,0.857,0.667,0,0.554,-8.31,0.318,0.655,96.985,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5SwW7s3jigxgom0zORQla5,70,Red Light feat. Smoove’L,2020-06-19T04:01:00Z,48,130433,79,Red Light feat. Smoove’L,single,|Casanova|Smoove'L,6/19/2020,7,0,4,0.00759,0.847,0.708,0,0.202,-4.558,0.296,0.727,164.86,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,26wBsQMHdOIP4W12S1wP6J,71,For This,2020-06-19T04:01:00Z,42,150866,79,For This,single,|PG RA,6/12/2020,11,0,4,0.0211,0.815,0.493,1.56E-06,0.0876,-8.319,0.399,0.719,159.889,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,4qMlF2uBW2PtGSEMHPcNnZ,72,Riri,2020-06-19T04:01:00Z,72,182138,79,Riri,single,|Aminé,5/29/2020,3,0,4,0.17,0.699,0.888,4.81E-06,0.193,-5.384,0.344,0.482,106.54,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2Phy6PupYrV7yn1cjV8kTL,73,DEALER (feat. Future & Lil Baby),2020-06-19T04:01:00Z,64,192794,79,DEALER (feat. Future & Lil Baby),single,|RMR|Future|Lil Baby,5/7/2020,6,0,4,0.139,0.673,0.564,0,0.0711,-8.629,0.272,0.462,101.149,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2t7D3y0jvYjR8IP9Bosyew,74,GO (feat. Juice WRLD),2020-06-19T04:01:00Z,85,183947,79,GO (feat. Juice WRLD),single,|The Kid LAROI|Juice WRLD,6/12/2020,9,1,4,0.16,0.893,0.768,0,0.204,-3.065,0.29,0.751,140.07,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0CjaWDhYjpUwCCYLK8YM71,75,Habit (feat. Moneybagg Yo) - Remix,2020-06-19T04:01:00Z,50,172769,79,Young & Turnt 2 (Deluxe),album,|42 Dugg|Moneybagg Yo,6/19/2020,1,1,4,0.486,0.839,0.668,3.95E-06,0.172,-6.01,0.307,0.638,138.014,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,46w9KXJ4UhZ6GHmZEm77bo,76,Brand New (feat. King Von),2020-06-19T04:01:00Z,57,203040,79,Brand New (feat. King Von),single,|Calboy|King Von,6/19/2020,5,0,4,0.0662,0.792,0.572,0,0.0708,-7.381,0.405,0.796,161.959,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3SQaHNszjaATqdp8wolfOh,77,Outside Wit It,2020-06-19T04:01:00Z,47,167915,79,Outside Wit It,single,|King OSF,6/18/2020,1,1,4,0.261,0.651,0.563,0,0.098,-9.964,0.357,0.389,150.158,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5mdgkLwmUh20bcj0O6i709,78,Cleat Check,2020-06-19T04:01:00Z,48,143392,79,Cleat Check,single,|ALLBLACK|Rexx Life Raj|Guapdad 4000,6/19/2020,8,1,4,0.0169,0.69,0.553,0,0.0547,-9.928,0.267,0.45,85.431,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0meSiee6cdYq8O0OG6GPHp,79,Receipts,2020-06-19T04:01:00Z,53,139780,79,Receipts,single,|Fredo Bang,6/19/2020,11,0,4,0.0151,0.833,0.583,0,0.11,-7.942,0.294,0.488,94.033,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2UW0DydwrEOUSAbxbFQR61,80,Ride Out (feat. Lil Yachty),2020-06-19T04:01:00Z,62,234000,79,Ride Out (feat. Lil Yachty),single,|Shoreline Mafia|Lil Yachty,5/29/2020,6,1,4,0.0193,0.743,0.731,0,0.108,-6.956,0.345,0.593,144.909,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2s9VRUSt51xui2FYVUZIU2,81,We Did That,2020-06-19T04:01:00Z,47,133000,79,We Did That,single,|Lil Zay Osama,6/12/2020,1,1,4,0.318,0.645,0.459,3.77E-06,0.146,-7.726,0.312,0.574,92.912,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5OLJPA7u6IutzHDjHKxMFJ,82,I'm drunk and I miss you too (feat. ilyTOMMY),2020-06-19T04:01:00Z,56,141504,79,I'm drunk and I miss you too (feat. ilyTOMMY),single,|Savage Ga$p|ilyTOMMY,6/12/2020,8,1,4,0.0913,0.723,0.77,0,0.184,-7.39,0.0563,0.403,113.93,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3EATISg39vr81RXoosDtil,83,Split It,2020-06-19T04:01:00Z,65,171312,79,Split It,single,|Doe Boy|Moneybagg Yo,5/1/2020,11,0,4,0.00614,0.896,0.475,2.63E-06,0.0891,-9.767,0.226,0.566,131.95,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5NQEUJEwsroV07IdqnARKx,84,Baddie Betty Boop,2020-06-19T04:01:00Z,63,141970,79,Sleepy Hallow Presents: Sleepy For President,album,|Sleepy Hallow|Fivio Foreign,6/5/2020,6,0,4,0.925,0.552,0.577,0,0.408,-11.34,0.335,0.607,81.7,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3YeSWIVpImPxclQHu98yUe,85,Do Your Dance (feat. Moneybagg Yo),2020-06-19T04:01:00Z,59,171698,79,Baby23,album,|JayDaYoungan|Moneybagg Yo,6/5/2020,0,0,4,0.364,0.791,0.797,0,0.0951,-5.109,0.0683,0.755,144.005,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1O2wgYfOdpcoWnZbdbrpMh,86,Let Go,2020-06-19T04:01:00Z,66,291200,79,Let Go,single,|D Smoke|SiR,5/29/2020,5,1,4,0.162,0.696,0.592,0,0.0665,-12.109,0.168,0.515,165.98,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,3cUkfXn8pI2tplbDgiE9Hj,87,Club House,2020-06-19T04:01:00Z,56,193684,79,Platinum Heart (Deluxe),album,|Toosii,5/29/2020,10,0,4,0.00363,0.718,0.666,0,0.756,-7.661,0.327,0.405,134.981,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0DQ0uSMu01OFSxZ7Qcy7Zb,88,Bankrolls & Groupie Hoes (feat. Stunna 4 Vegas),2020-06-19T04:01:00Z,55,133166,79,Evergreen Wildchild 2,album,|Lil Poppa|Stunna 4 Vegas,5/29/2020,7,1,4,0.113,0.945,0.783,0,0.118,-5.365,0.218,0.913,135.281,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0svMvlBRBV78iydZcrJpiS,89,Execute (with Tank God),2020-06-19T04:01:00Z,56,185318,79,Execute (with Tank God),single,|Jay Critch|Tank God,5/29/2020,1,1,4,0.0979,0.961,0.48,0,0.0809,-8.557,0.249,0.699,128.019,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,61zsyCYk8tMlJnljbByjHJ,90,Airplane Mode,2020-06-19T04:01:00Z,49,167637,79,Airplane Mode,single,|Marlon Craft,6/1/2020,2,1,4,0.182,0.944,0.563,0,0.109,-5.243,0.195,0.564,126.008,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1hdgkGEhX3stWDNtQjMSEB,91,Believe It,2020-06-19T04:01:00Z,35,160020,79,Free Ralo (Deluxe Edition),album,|Ralo,6/19/2020,11,0,4,0.0518,0.926,0.628,0,0.097,-7.303,0.0713,0.385,99.004,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0uEuGO0jp4VrCmVgotvC6v,92,Runnin With,2020-06-19T04:01:00Z,53,146680,79,Almost There,album,|LUCKI,5/29/2020,1,1,4,0.0321,0.78,0.657,2.56E-06,0.339,-7.149,0.317,0.648,163.969,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1loFoXV8Sy2cJze1YgFZwS,93,Honest To God,2020-06-19T04:01:00Z,44,378000,79,Honest To God,single,|Hardo|Deezlee,5/29/2020,2,1,4,0.00484,0.797,0.582,2.04E-06,0.517,-12.97,0.255,0.415,105.974,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2Ae2XivBS5Wql4JlS8t7VL,94,No Membership,2020-06-19T04:01:00Z,49,120000,79,Destination (Deluxe Edition),album,|Rockie Fresh,5/29/2020,10,0,4,0.0314,0.791,0.759,0.674,0.255,-7.378,0.129,0.619,102.382,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,0UpAwxwPvGI1p4Mr5NQj33,95,And I Still,2020-06-19T04:01:00Z,67,145711,79,And I Still,single,|Rod Wave,5/22/2020,1,1,4,0.11,0.917,0.384,0,0.152,-14.559,0.128,0.752,102.651,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1ejH89yZ45EE8fKN45810i,96,No Chorus Pt. 12,2020-06-19T04:01:00Z,55,231499,79,No Chorus Pt. 12,single,|BlocBoy JB|Tay Keith,5/19/2020,6,0,4,0.38,0.835,0.456,0.00359,0.16,-10.195,0.266,0.224,101.889,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,1hP7IHJzTchMc50b01mMFc,97,Rich Blessed N Savage,2020-06-19T04:01:00Z,59,163360,79,Son Of A Gun,album,|Key Glock,5/22/2020,11,0,4,0.304,0.849,0.521,1.65E-06,0.115,-12.999,0.216,0.763,95.265,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2w5MibMRaWR2C8yO2UAslN,98,Neva Know (feat. Lil Baby),2020-06-19T04:01:00Z,62,182093,79,Nobody Likes Me,album,|Skooly|Lil Baby,5/22/2020,1,1,4,0.0174,0.791,0.702,0,0.423,-7.333,0.0623,0.789,103.646,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,2wGXzIAux8In47rYvvy1YS,99,He Say She Say,2020-06-19T04:01:00Z,64,144761,79,He Say She Say,single,|Mulatto,5/21/2020,10,0,4,0.181,0.712,0.895,1.80E-05,0.108,-4.212,0.254,0.727,96.338,7/1/2020
37i9dQZF1DX2RxBh64BHjQ,Hip Hop,5ZyUWXBiaCJQszl1i5modn,100,Go Crazy,2020-06-19T04:01:00Z,59,160000,79,Go Crazy,single,|Kamaiyah,5/22/2020,11,1,4,0.0088,0.789,0.757,0.00696,0.625,-9.232,0.215,0.525,97.641,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,3IrkbGQCoEPAkzJ0Tkv8nm,1,Dirt Off Your Shoulder,2020-03-04T09:06:11Z,60,245173,3,The Black Album,album,|JAY-Z,11/14/2003,6,1,4,0.0305,0.714,0.862,0,0.0884,-5.531,0.286,0.887,92.849,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,1yo16b3u0lptm6Cs7lx4AD,2,Fight The Power,2020-03-04T09:06:11Z,63,282640,66,Fear Of A Black Planet,album,|Public Enemy,4/10/1990,4,1,4,0.0736,0.825,0.639,0.0224,0.0612,-6.607,0.189,0.866,97.389,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,6C7ZgThn6Yan5MTZdAEEFw,3,Mama Said Knock You Out,2020-03-04T09:06:11Z,63,289693,79,Mama Said Knock You Out,album,|LL Cool J,8/27/1990,6,0,4,0.00596,0.896,0.517,0.364,0.124,-12.813,0.143,0.285,98.472,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,71A6V5dh5Y8ikhm6NGwZ7p,4,Children's Story,2020-03-04T09:06:11Z,52,242133,59,The Great Adventures Of Slick Rick,album,|Slick Rick,11/3/1988,6,1,4,0.26,0.697,0.687,4.80E-05,0.403,-11.111,0.379,0.866,90.247,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,3F3R4uyTMkX9jRCEVVmdz6,5,Bring The Pain,2020-03-04T09:06:11Z,63,189760,77,Tical,album,|Method Man,11/15/1994,6,0,4,0.00203,0.914,0.586,1.58E-06,0.0992,-8.435,0.33,0.655,116.371,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,7nYvUtkQMx1v80S2FH2s9J,6,Regulate,2020-03-04T09:06:11Z,74,248866,63,Regulate… G Funk Era,album,|Warren G|Nate Dogg,6/7/1994,6,0,4,0.0312,0.804,0.443,0.0225,0.112,-10.268,0.134,0.58,92.035,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,6aJ90LBl96bly9zuEH1U2X,7,This Is How We Do It,2020-03-04T09:06:11Z,64,237546,79,Best Of Montell Jordan,compilation,|Montell Jordan,9/25/2015,6,0,4,0.0372,0.824,0.658,0.0134,0.0429,-11.517,0.132,0.741,99.579,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,1xZdjsAGrY4BUIbIlYy3EX,8,Strictly Business,2020-03-04T09:06:11Z,49,285413,79,Strictly Business,album,|EPMD,6/7/1988,6,1,4,0.0231,0.925,0.702,0.000541,0.284,-1.914,0.0842,0.685,98.714,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,6jaj4k0LwFLy1q54TXZZpZ,9,Stay Real,2020-03-04T09:06:11Z,45,235466,79,No Pressure,album,|Erick Sermon,10/19/1993,7,1,4,0.00158,0.877,0.647,0.0618,0.126,-9.652,0.232,0.334,98.404,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,0ZHu7jkSSrT0eK4OxuG4O5,10,Excuse Me Miss,2020-03-04T09:06:11Z,59,281240,67,The Blueprint 2 The Gift & The Curse,album,|JAY-Z,11/12/2002,2,0,4,0.144,0.509,0.952,0,0.135,-4.444,0.336,0.7,83.068,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,7aRGb3vZGMLNpK2PEdUjdA,11,He Got Game,2020-03-04T09:06:11Z,59,286200,77,He Got Game (Soundtrack),album,|Public Enemy|Stephen Stills,4/21/1998,7,1,4,0.0127,0.755,0.692,0,0.69,-13.906,0.346,0.651,99.771,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,4F4neui0edP1ozygvFiCi7,12,Rock The Bells,2020-03-04T09:06:11Z,51,240493,79,Radio,album,|LL Cool J,11/18/1985,10,0,4,0.365,0.801,0.55,0.0234,0.117,-11.044,0.209,0.609,94.994,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,67mtN6BlsJR0LVyzvNZnGt,13,Tonight's Da Night,2020-03-04T09:06:11Z,62,201373,78,Whut? The Album,album,|Redman,1/1/1992,2,1,4,0.195,0.89,0.828,1.31E-06,0.315,-7.901,0.349,0.608,101.865,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,2tY1gxCKslfXLFpFofYmJQ,14,Brass Monkey,2020-03-04T09:06:11Z,64,157440,78,Licensed To Ill,album,|Beastie Boys,11/15/1986,6,0,4,0.0161,0.883,0.553,0,0.228,-13.232,0.944,0.578,91.753,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,2ImuQo1g14CTR9hZAZD3aQ,15,This D.J.,2020-03-04T09:06:11Z,66,203026,63,Regulate… G Funk Era,album,|Warren G|O.G.L.B.,6/7/1994,1,1,4,0.0946,0.552,0.731,0,0.222,-7.497,0.509,0.847,171.942,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,0ySoJyAbKGLI5yShGBOIQ8,16,Daddy's Little Girl,2020-03-04T09:06:11Z,41,268426,67,Daddy's Little Girl,album,|Nikki D,1991,1,1,4,0.00212,0.824,0.595,0,0.106,-11.954,0.283,0.711,93.993,7/1/2020
37i9dQZF1DX7Mq3mO5SSDc,Hip Hop,3KnNB350R6124twNXvuUz4,17,Hip Hop Junkies,2020-03-04T09:06:11Z,35,205000,62,Def Jam 25: Volume 2 - DJ Bring That Back (1996-1984) [Explicit Version],compilation,|Nice & Smooth,1/1/2009,10,0,4,0.243,0.734,0.466,0,0.106,-8.658,0.464,0.788,89.318,7/1/2020
