Playlist ID,Genre,Track ID,Track Position,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Date Sourced
37i9dQZF1DX97h7ftpNSYT,Metal,5Qy6a5KzM4XlRxsNcGYhgH,74,6 Foot 7 Foot,2022-10-20T13:50:08Z,70,248586,183,Tha Carter IV (Complete Edition),album,|Lil Wayne|Cory Gunz,8/29/2011,2,1,4,0.0007,0.364,0.752,0,0.318,-5.429,0.304,0.606,79.119,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,2MShy1GSSgbmGUxADNIao5,75,Calling My Spirit,2022-10-20T13:50:08Z,70,152000,183,Dying to Live,album,|Kodak Black,12/14/2018,1,1,4,0.0996,0.91,0.366,0,0.261,-9.954,0.0941,0.74,119.985,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,5YEOzOojehCqxGQCcQiyR4,76,Panda,2022-10-20T13:50:08Z,70,246761,180,New English,album,|Desiigner,6/26/2016,10,0,4,0.028,0.576,0.766,1.68E-06,0.366,-4.943,0.449,0.236,144.833,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,0fySG6A6qLE8IvDpayb5bM,77,VIBEZ,2022-10-20T13:50:08Z,70,144935,178,KIRK,album,|DaBaby,9/27/2019,1,0,4,0.113,0.768,0.652,0,0.107,-2.708,0.307,0.777,154.187,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,1XRgIKC5TPwo7nWGyKqgG0,78,I Get the Bag (feat. Migos),2022-10-20T13:50:08Z,70,233087,169,Mr. Davis,album,|Gucci Mane|Migos,10/13/2017,11,1,4,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,0.425,139.948,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,5Z8HZM6iQMhhqyPcCGY5g9,79,Hot (feat. Gunna),2022-10-20T13:50:08Z,71,193026,183,So Much Fun,album,|Young Thug|Gunna,8/16/2019,0,0,4,0.063,0.855,0.651,0,0.0772,-8.044,0.235,0.559,111.997,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,6H0AwSQ20mo62jGlPGB8S6,80,It's A Vibe,2022-10-20T13:50:08Z,70,210200,178,Pretty Girls Like Trap Music,album,|2 Chainz|Ty Dolla $ign|Trey Songz|Jhené Aiko,6/16/2017,7,1,4,0.0312,0.822,0.502,0.000887,0.114,-7.38,0.148,0.525,73.003,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,0TBgMKD86t1VP3IzhxCoUl,81,Slippery (feat. Gucci Mane),2022-10-20T13:50:08Z,69,304041,182,Culture,album,|Migos|Gucci Mane,1/27/2017,1,0,4,0.307,0.92,0.675,0,0.104,-5.661,0.263,0.749,141.967,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,7xVLFuuYdAvcTfcP3IG3dS,82,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",2022-10-20T13:50:08Z,69,283693,183,Trap Lord,album,|A$AP Ferg|French Montana|A$AP Rocky|Trinidad James|ScHoolboy Q,8/19/2013,1,1,4,0.0246,0.841,0.733,0,0.174,-5.077,0.142,0.284,130.009,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,7ngdkrVQPgP3AoIxUrTpHT,83,Who Do You Love?,2022-10-20T13:50:08Z,68,233515,183,My Krazy Life,album,|YG|Drake,3/18/2014,9,1,4,0.0336,0.68,0.411,0,0.0889,-9.761,0.434,0.161,193.131,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,6IaieqiCVvsNvEt6Y7yOFa,84,Ball For Me (feat. Nicki Minaj),2022-10-20T13:50:08Z,68,206266,178,beerbongs & bentleys,album,|Post Malone|Nicki Minaj,4/27/2018,9,1,4,0.513,0.797,0.55,0,0.0786,-4.166,0.24,0.543,134.206,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3NJG6vMH1ZsectZkocMEm0,85,Tiimmy Turner,2022-10-20T13:50:08Z,69,239853,180,Tiimmy Turner,single,|Desiigner,7/22/2016,6,1,4,0.174,0.603,0.725,0,0.0786,-3.054,0.0393,0.304,122.803,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3sA7HKGzcKTVscdiTCrWpX,86,Outside Today,2022-10-20T13:50:08Z,68,129105,183,Until Death Call My Name (Reloaded),album,|YoungBoy Never Broke Again,6/29/2018,11,0,4,0.139,0.851,0.666,0,0.105,-5.334,0.0694,0.0585,134.068,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,21yRtB6B8EMounImAfHRCP,87,Who Dat Boy (feat. A$AP Rocky),2022-10-20T13:50:08Z,68,205093,171,Flower Boy,album,"|Tyler, The Creator|A$AP Rocky",7/21/2017,8,1,4,0.337,0.706,0.485,0,0.122,-9.671,0.331,0.144,115.414,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,7DcvwMAiqKJQD1rrdfxSDx,88,The London (feat. J. Cole & Travis Scott),2022-10-20T13:50:08Z,69,200106,182,The London (feat. J. Cole & Travis Scott),single,|Young Thug|J. Cole|Travis Scott,5/23/2019,4,0,4,0.0247,0.796,0.586,0,0.132,-6.946,0.147,0.179,97.981,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3TXy6nchgKeYlVwOKNk9lE,89,100 Shots,2022-10-20T13:50:08Z,68,264818,183,Bulletproof,album,|Young Dolph,4/1/2017,8,1,4,0.135,0.798,0.668,4.60E-06,0.0583,-5.244,0.25,0.154,134.006,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3wScL5W8H40zzCKN0atfBk,90,Uproar,2022-10-20T13:50:08Z,68,194184,178,Tha Carter V,album,|Lil Wayne|Swizz Beatz,9/28/2018,1,1,4,0.0595,0.743,0.87,0,0.299,-2.188,0.212,0.884,99.079,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3wLtYwtqvKK2ewelSVPeDK,91,Die Young,2022-10-20T13:50:08Z,68,157656,183,Feed Tha Streets II,album,|Roddy Ricch,11/2/2018,4,0,4,0.218,0.688,0.656,0,0.115,-5.541,0.276,0.365,160.414,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,0dWOFwdXrbBUYqD9DLsoyK,92,BLEACH,2022-10-20T13:50:08Z,68,273151,183,SATURATION III,album,|BROCKHAMPTON,12/15/2017,1,0,4,0.462,0.595,0.657,0.000597,0.437,-6.498,0.183,0.718,156.093,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3A2yGHWIzmGEIolwonU69h,93,Act Up,2022-10-20T13:50:08Z,68,158332,178,Girl Code,album,|City Girls,11/16/2018,8,1,4,0.0167,0.938,0.638,0,0.111,-4.713,0.189,0.313,97.075,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,3YeJXuRSNS5FYwOsDu44kD,94,Dark Knight Dummo (Feat. Travis Scott),2022-10-20T13:50:08Z,68,256162,178,Dark Knight Dummo (Feat. Travis Scott),single,|Trippie Redd|Travis Scott,12/5/2017,8,0,3,0.167,0.28,0.821,0,0.139,-2.864,0.111,0.254,181.444,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,0qy5D3OJre7SPJNMOL9I71,95,Broccoli,2022-10-20T13:50:08Z,67,225205,1,Broccoli,single,|DRAM|Lil Yachty,4/6/2016,8,1,4,0.236,0.886,0.525,0,0.057,-7.39,0.132,0.708,145.99,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,7DTlsMOQjGysXHpwwpHuPl,96,Lifestyle,2022-10-20T13:50:08Z,67,269693,166,Lifestyle,single,|Rich Gang|Young Thug|Rich Homie Quan,6/5/2014,1,1,4,0.0152,0.546,0.667,0,0.0895,-5.236,0.274,0.471,87.666,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,6Xa2q0dapj03CsRzmD0Os5,97,Fight Night,2022-10-20T13:50:08Z,67,216247,182,No Label II,album,|Migos,2/25/2014,1,1,4,0.182,0.874,0.706,0,0.334,-5.132,0.207,0.895,89.961,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,4cg1yakyRSIOjxKM2I7J1q,98,Digits,2022-10-20T13:50:08Z,67,176386,183,Slime Season 3,album,|Young Thug,3/25/2016,10,0,4,0.0325,0.769,0.632,0,0.116,-4.228,0.0537,0.294,131.932,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,0ZNrc4kNeQYD9koZ3KvCsy,99,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",2022-10-20T13:50:08Z,67,237240,181,STAY DANGEROUS,album,|YG|2 Chainz|Big Sean|Nicki Minaj,8/3/2018,1,1,4,0.00552,0.745,0.346,0,0.0881,-7.709,0.331,0.112,203.911,10/22/2022
37i9dQZF1DX97h7ftpNSYT,Metal,38844QuZDlnt44uHPrSA3S,100,Oh Okay (feat. Young Thug & Lil Baby),2022-10-20T13:50:08Z,67,199011,183,Drip Season 3 (Deluxe),album,|Gunna|Young Thug|Lil Baby,2/2/2018,8,1,4,0.372,0.889,0.516,0,0.0926,-8.852,0.327,0.732,140.005,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,1DIXPcTDzTj8ZMHt3PDt8p,1,Gangsta's Paradise,2022-10-13T11:25:52Z,88,240693,183,Gangsta's Paradise,album,|Coolio|L.V.,11/7/1995,8,1,4,0.0655,0.647,0.514,0,0.398,-10.05,0.0593,0.386,79.975,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,503OTo2dSqe7qk76rgsbep,2,Still D.R.E.,2022-10-13T11:25:52Z,84,270586,182,2001,album,|Dr. Dre|Snoop Dogg,11/16/1999,11,1,4,0.16,0.816,0.775,0.00031,0.0543,-3.323,0.234,0.527,93.431,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,2qOm7ukLyHUXWyR4ZWLwxA,3,It Was A Good Day,2022-10-13T11:25:52Z,82,260000,169,The Predator,album,|Ice Cube,11/17/1992,7,0,4,0.33,0.798,0.744,0.000106,0.292,-5.328,0.136,0.794,82.356,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7KwZNVEaqikRSBSpyhXK2j,4,Hypnotize - 2014 Remaster,2022-10-13T11:25:52Z,80,229826,178,Life After Death (2014 Remastered Edition),album,|The Notorious B.I.G.,3/4/1997,9,1,4,0.145,0.901,0.697,0,0.287,-3.439,0.28,0.67,93.941,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5g9lS8deSIxItFBmZRC4vN,5,Ambitionz Az A Ridah,2022-10-13T11:25:52Z,79,278386,183,All Eyez On Me,album,|2Pac,2/13/1996,2,1,4,0.00239,0.801,0.91,0.000891,0.0737,-6.566,0.225,0.805,87.277,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0Q0IVlqMV64kNLlwjPj0Hl,6,Killing Me Softly With His Song,2022-10-13T11:25:52Z,77,298773,183,The Score (Expanded Edition),album,|Fugees|Ms. Lauryn Hill,2/13/1996,4,0,4,0.0279,0.765,0.29,0,0.571,-17.117,0.139,0.506,92.409,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,6MdqqkQ8sSC0WB4i8PyRuQ,7,No Diggity,2022-10-13T11:25:52Z,77,304600,170,Another Level,album,|Blackstreet|Dr. Dre|Queen Pen,9/9/1996,1,0,4,0.303,0.867,0.646,0,0.279,-4.674,0.288,0.67,88.634,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4LwU4Vp6od3Sb08CsP99GC,8,The Next Episode,2022-10-13T11:25:52Z,81,161506,182,2001,album,|Dr. Dre|Snoop Dogg,11/16/1999,10,0,4,0.0281,0.922,0.909,0,0.0856,-2.429,0.27,0.309,95.295,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,33ZXjLCpiINn8eQIDYEPTD,9,"Shook Ones, Pt. II",2022-10-13T11:25:52Z,76,325506,183,The Infamous,album,|Mobb Deep,4/25/1995,10,0,4,0.0146,0.763,0.786,0.0114,0.0817,-6.472,0.229,0.504,93.857,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,2Ih217RCGAmyQR68Nn7Cqo,10,You Know How We Do It,2022-10-13T11:25:52Z,79,232773,183,Lethal Injection,album,|Ice Cube,12/7/1993,10,0,4,0.0977,0.747,0.52,0.0537,0.142,-10.523,0.0357,0.601,92.869,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4VQNCzfZ3MdHEwwErNXpBo,11,All Eyez On Me (ft. Big Syke),2022-10-13T11:25:52Z,77,307773,183,All Eyez On Me,album,|2Pac|Big Syke,2/13/1996,1,1,4,0.0293,0.872,0.723,0,0.327,-5.968,0.247,0.843,93.279,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,75IN3CtuZwTHTnZvYM4qnJ,12,My Name Is,2022-10-13T11:25:52Z,76,268400,182,The Slim Shady LP,album,|Eminem,2/23/1999,1,1,4,0.0416,0.869,0.68,1.12E-06,0.0914,-6.233,0.318,0.815,85.519,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5ByAIlEEnxYdvpnezg7HTX,13,Juicy - 2005 Remaster,2022-10-13T11:25:52Z,76,302760,181,Ready to Die (The Remaster),album,|The Notorious B.I.G.,9/13/1994,9,1,4,0.47,0.889,0.818,0,0.179,-4.639,0.253,0.782,96.063,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,119c93MHjrDLJTApCVGpvx,14,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",2022-10-13T11:25:52Z,75,252186,183,Enter The Wu-Tang (36 Chambers) [Expanded Edition],album,|Wu-Tang Clan|Method Man|Raekwon|Inspectah Deck|Buddha Monk,11/9/1993,11,0,4,0.57,0.479,0.549,0.0235,0.127,-10.551,0.373,0.576,180.985,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7nYvUtkQMx1v80S2FH2s9J,15,Regulate,2022-10-13T11:25:52Z,75,248866,82,Regulate… G Funk Era,album,|Warren G|Nate Dogg,6/7/1994,11,0,4,0.304,0.849,0.521,1.65E-06,0.115,-12.999,0.216,0.763,95.265,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4IYKjN1DrYzxKXt0umJqsG,16,I Got 5 On It,2022-10-13T11:25:52Z,75,253533,182,Operation Stackola,album,|Luniz|Michael Marshall,7/4/1995,10,0,4,0.209,0.6,0.706,0,0.125,-7.899,0.361,0.58,173.926,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,1oTHteQbmJw15rPxPVXUTv,17,Insane in the Brain,2022-10-13T11:25:52Z,74,208266,183,Black Sunday,album,|Cypress Hill,7/20/1993,11,1,4,0.0291,0.897,0.611,0.186,0.0894,-10.489,0.211,0.769,102.304,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7iXF2W9vKmDoGAhlHdpyIa,18,Forgot About Dre,2022-10-13T11:25:52Z,80,222293,182,2001,album,|Dr. Dre|Eminem,11/16/1999,8,1,4,0.0827,0.924,0.74,0,0.163,-1.299,0.0774,0.621,133.974,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4AE7Lj39VnSZNOmGH2iZaq,19,Do For Love,2022-10-13T11:25:52Z,75,281600,169,R U Still Down? [Remember Me],album,|2Pac,1/1/1997,1,1,4,0.0578,0.874,0.63,0.00479,0.0582,-3.585,0.298,0.717,95,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4INDiWSKvqSKDEu7mh8HFz,20,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,2022-10-13T11:25:52Z,75,257399,178,Life After Death (2014 Remastered Edition),album,|The Notorious B.I.G.|Mase|Diddy,3/4/1997,6,0,4,0.0128,0.845,0.884,2.10E-06,0.203,-4.506,0.0759,0.904,104.536,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0uEp9E98JB5awlA084uaIg,21,Doo Wop (That Thing),2022-10-13T11:25:52Z,74,320266,183,The Miseducation of Lauryn Hill,album,|Ms. Lauryn Hill,8/25/1998,2,0,4,0.0393,0.535,0.505,0,0.0923,-8.926,0.245,0.495,99.935,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7L93GESzq43UkKUt5FsOCq,22,Jump Around - 30 Years Remaster,2022-10-13T11:25:52Z,73,218546,183,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],album,|House Of Pain,7/22/2022,4,0,4,0.0553,0.811,0.823,4.52E-06,0.158,-5.921,0.0423,0.827,106.929,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,3vZO25GdYuqFrR1kzZADnp,23,Ready or Not,2022-10-13T11:25:52Z,72,226986,183,The Score (Expanded Edition),album,|Fugees|Ms. Lauryn Hill|Wyclef Jean|Pras,2/13/1996,10,0,3,0.209,0.607,0.422,0,0.0839,-13.364,0.499,0.563,130.47,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0trHOzAhNpGCsGBEu7dOJo,24,N.Y. State of Mind,2022-10-13T11:25:52Z,72,293973,183,Illmatic,album,|Nas,4/19/1994,6,0,4,0.0394,0.665,0.91,0,0.227,-4.682,0.223,0.887,84.099,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,6e8Ou0wiqAzIpWb2eSxll8,25,Miami,2022-10-13T11:25:52Z,71,197560,183,Big Willie Style,album,|Will Smith,10/3/1997,1,1,4,0.0339,0.877,0.534,1.67E-05,0.0441,-6.178,0.15,0.89,108.17,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0IVAlb0cFCH1cQ974iR1TU,26,Ms. Fat Booty,2022-10-13T11:25:52Z,71,223546,167,Black On Both Sides,album,|Mos Def,10/12/1999,1,1,4,0.148,0.782,0.589,0,0.164,-4.827,0.189,0.869,90.438,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,53BZ6XygAoubR5DU5w38Vq,27,Real Muthaphuckkin' G's,2022-10-13T11:25:52Z,71,332733,166,Gangsta Memorial,compilation,|Eazy-E,1/1/2007,11,0,4,0.0164,0.724,0.853,0,0.65,-3.895,0.283,0.775,170.51,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,3NGT0Td7H4Is1qrlDQJxma,28,Check Yo Self - Remix,2022-10-13T11:25:52Z,71,273106,183,Bootlegs And B-Sides,compilation,|Ice Cube|Das EFX,11/22/1994,1,1,4,0.031,0.934,0.735,8.60E-06,0.107,-6.668,0.251,0.768,101.368,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,6tDxrq4FxEL2q15y37tXT9,29,Dear Mama,2022-10-13T11:25:52Z,72,280000,169,Me Against The World,album,|2Pac,3/14/1995,6,1,4,0.371,0.773,0.54,0,0.131,-7.123,0.103,0.322,84.115,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,3GKL13lkM5nRc4zC1lIOrR,30,Still Not a Player (feat. Joe) - Radio Version,2022-10-13T11:25:52Z,71,236800,183,Capital Punishment (Explicit Version),album,|Big Pun|Joe,4/28/1998,4,0,4,0.203,0.9,0.619,0.00156,0.0647,-6.518,0.312,0.864,94.121,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7N1Vjtzr1lmmCW9iasQ8YO,31,Survival of the Fittest,2022-10-13T11:25:52Z,71,224533,183,The Infamous,album,|Mobb Deep,4/25/1995,11,0,4,0.125,0.813,0.703,1.26E-06,0.237,-5.077,0.268,0.241,94.828,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0PV1TFUMTBrDETzW6KQulB,32,93 'Til Infinity,2022-10-13T11:25:52Z,71,286440,183,93 'til Infinity,album,|Souls Of Mischief,2/13/1993,1,1,4,0.125,0.59,0.672,1.04E-06,0.147,-11.792,0.412,0.688,206.247,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5PQmSHzWnlgG4EBuIqjac2,33,If I Ruled the World (Imagine That) (feat. Lauryn Hill),2022-10-13T11:25:52Z,70,282373,183,It Was Written,album,|Nas|Ms. Lauryn Hill,7/2/1996,10,0,4,0.0474,0.879,0.564,9.43E-06,0.0519,-7.682,0.247,0.523,93.908,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,1BKT2I9x4RGKaKqW4up34s,34,Ruff Ryders' Anthem,2022-10-13T11:25:52Z,70,214440,183,It's Dark And Hell Is Hot,album,|DMX,5/1/1998,10,0,4,0.0564,0.88,0.577,1.02E-06,0.201,-8.093,0.302,0.74,90.991,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,3Ti0GdlrotgwsAVBBugv0I,35,Can I Kick It?,2022-10-13T11:25:52Z,70,251573,183,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),album,|A Tribe Called Quest,4/17/1990,0,1,4,0.173,0.848,0.666,0.000699,0.129,-6.547,0.274,0.744,96.662,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,6sCtddSFg3foJn4K2pIhfQ,36,Hail Mary,2022-10-13T11:25:52Z,70,309800,183,The Don Killuminati: The 7 Day Theory,album,|Makaveli,11/5/1996,10,0,4,0.158,0.696,0.636,1.28E-05,0.338,-6.915,0.335,0.358,81.593,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0Pu71wxadDlB8fJXfjIjeJ,37,Shoop,2022-10-13T11:25:52Z,70,248573,183,Very Necessary,album,|Salt-N-Pepa,10/12/1993,0,1,4,0.0915,0.939,0.675,0,0.0565,-7.232,0.211,0.795,96.918,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,2vfvGlqCB7oertO5VLE0sz,38,ATLiens,2022-10-13T11:25:52Z,70,230693,183,ATLiens,album,|Outkast,8/27/1996,11,0,4,0.0296,0.918,0.734,8.01E-06,0.191,-2.832,0.269,0.608,97.044,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0XRbYXQUymj9SJkrr8YK5B,39,Keep Ya Head Up,2022-10-13T11:25:52Z,71,262506,169,Strictly 4 My N.I.G.G.A.Z...,album,|2Pac,2/16/1993,4,1,4,0.144,0.598,0.732,0,0.508,-7.013,0.425,0.595,172.329,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7m97yKVzPpXV9Z4ezEziOD,40,Big Pimpin',2022-10-13T11:25:52Z,70,283066,178,Vol. 3... Life And Times Of S. Carter,album,|JAY-Z|UGK,12/28/1999,11,0,4,0.168,0.88,0.814,0.00672,0.0584,-6.307,0.14,0.942,138.083,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4G3dZN9o3o2X4VKwt4CLts,41,Passin' Me By,2022-10-13T11:25:52Z,69,303493,183,Bizarre Ride II The Pharcyde,album,|The Pharcyde,11/24/1992,4,0,4,0.0903,0.759,0.756,2.36E-06,0.265,-8.145,0.266,0.613,87.059,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5fpizYGbi5IQoEraj6FP0R,42,Intergalactic - Remastered 2009,2022-10-13T11:25:52Z,69,231493,183,Hello Nasty (Deluxe Version/Remastered 2009),album,|Beastie Boys,7/14/1998,2,1,4,0.022,0.734,0.864,9.85E-06,0.246,-6.119,0.303,0.47,105.932,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,1yy2DlSDtEt90d54rPDPXz,43,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,2022-10-13T11:25:52Z,69,306560,167,No Way Out (2014 Remaster),album,|Diddy|112|Faith Evans,1997,7,1,4,0.111,0.833,0.619,2.13E-05,0.159,-5.595,0.0538,0.901,109.92,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,7qHAjAL7CpadaZLamuBZRm,44,Thuggish Ruggish Bone,2022-10-13T11:25:52Z,69,281773,183,Creepin on Ah Come Up,album,|Bone Thugs-N-Harmony,6/21/1994,11,0,4,0.00228,0.683,0.74,0,0.238,-6.041,0.0462,0.65,129.515,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,4anqYZt4APNlFwQixpbdZR,45,Da Rockwilder,2022-10-13T11:25:52Z,68,136093,168,Blackout!,album,|Method Man|Redman,1/1/1999,6,0,4,0.0137,0.612,0.659,0,0.417,-6.995,0.406,0.393,99.137,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,3ABG1UQTk0eLYUAeWkmfMi,46,Shimmy Shimmy Ya,2022-10-13T11:25:52Z,68,161400,183,Return to the 36 Chambers: The Dirty Version,album,|Ol' Dirty Bastard,1995,0,1,4,0.097,0.814,0.481,3.83E-05,0.0495,-5.183,0.245,0.193,96.252,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0eEXcw3JLVXcRxYrVYMy68,47,Electric Relaxation,2022-10-13T11:25:52Z,68,226133,183,The Anthology,compilation,|A Tribe Called Quest,10/26/1999,11,1,4,0.184,0.866,0.534,0.266,0.0929,-9.201,0.229,0.841,98.243,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,27AHAtAirQapVldIm4c9ZX,48,Jump,2022-10-13T11:25:52Z,67,195106,183,Totally Krossed Out,album,|Kris Kross,3/17/1992,2,1,4,0.000501,0.749,0.745,0.00403,0.333,-10.625,0.164,0.481,101.972,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,2KFg8kjYy0rYjWsXGhEQHN,49,Who Shot Ya? - 2005 Remaster,2022-10-13T11:25:52Z,67,319360,181,Ready to Die (The Remaster),album,|The Notorious B.I.G.,9/13/1994,7,1,4,0.256,0.831,0.682,0,0.494,-5.697,0.238,0.6,91.771,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5KSJ9k1FYjFLnIRlJT2wF8,50,Tha Crossroads,2022-10-13T11:25:52Z,68,223546,183,E. 1999 Eternal,album,|Bone Thugs-N-Harmony,7/25/1995,4,1,4,0.0856,0.679,0.509,0,0.438,-7.31,0.0617,0.534,144.29,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,5Tl0HJvynZtKdSUMKbFVVX,51,Hard Knock Life (Ghetto Anthem),2022-10-13T11:25:52Z,68,238466,176,Vol.2... Hard Knock Life,album,|JAY-Z,11/29/1998,10,0,4,0.0957,0.884,0.679,0.00209,0.0289,-5.857,0.282,0.591,76.993,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,0B8drtTSp68pZdkmVrG9ZA,52,Twinz (feat. Fat Joe),2022-10-13T11:25:52Z,67,228173,183,Capital Punishment (Explicit Version),album,|Big Pun|Fat Joe,4/28/1998,0,1,4,0.32,0.633,0.764,3.40E-06,0.234,-7.212,0.323,0.522,94.971,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,6YYd5MLpu45J0uLrMdivF7,53,Got Your Money (feat. Kelis),2022-10-13T11:25:52Z,68,239546,166,Nigga Please,album,|Ol' Dirty Bastard|Kelis,1999,1,1,4,0.0516,0.934,0.459,0,0.222,-7.654,0.189,0.697,103.04,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,1Sgj10byiGzPpI2IrXSFEn,54,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",2022-10-13T11:25:52Z,67,291066,183,Enter The Wu-Tang (36 Chambers) [Expanded Edition],album,|Wu-Tang Clan|RZA|Method Man|Inspectah Deck|Raekwon|U-God|Ol' Dirty Bastard|Ghostface Killah|GZA,11/9/1993,8,0,4,0.0318,0.817,0.552,7.01E-06,0.826,-10.8,0.385,0.808,102.011,10/22/2022
37i9dQZF1DX186v583rmzp,Rock,2ImuQo1g14CTR9hZAZD3aQ,55,This D.J.,2022-10-13T11:25:52Z,67,203026,82,Regulate… G Funk Era,album,|Warren G|O.G.L.B.,6/7/1994,6,0,4,0.0312,0.804,0.443,0.0225,0.112,-10.268,0.134,0.58,92.035,10/22/2022
